latitude,longitude,sst,sss,d18osw
-12.689151,138.312504,27.806509,31.420473,-0.527558
-12.689151,139.437504,27.820938,31.351261,-0.540717
-12.689151,140.562504,27.859026,31.278858,-0.557826
-12.689151,141.687504,27.924511,31.097654,-0.592670
-12.689151,143.937504,27.218632,34.312405,0.211496
-12.689151,145.062504,26.851965,34.314491,0.213403
-12.689151,146.187504,26.745192,34.310890,0.213417
-12.689151,147.312504,26.846365,34.296978,0.211093
-12.689151,148.437504,27.010355,34.279846,0.208655
-12.689151,149.562504,27.129423,34.271816,0.207735
-12.421720,91.062503,27.218565,33.971706,0.099952
-12.421720,92.187503,27.298258,33.933784,0.089317
-12.421720,93.312503,27.364191,33.900188,0.079513
-12.421720,94.437503,27.414715,33.871632,0.070486
-12.421720,95.562503,27.445055,33.845123,0.061776
-12.421720,96.687503,27.472294,33.822472,0.053778
-12.421720,97.812503,27.490282,33.800541,0.046172
-12.421720,98.937503,27.508451,33.784653,0.040090
-12.421720,100.062503,27.515619,33.773033,0.035196
-12.421720,101.187503,27.521509,33.768444,0.032075
-12.421720,102.312503,27.529133,33.769299,0.030662
-12.421720,103.437503,27.539318,33.773769,0.030320
-12.421720,104.562503,27.556705,33.783905,0.031472
-12.421720,105.687503,27.580566,33.798153,0.033839
-12.421720,106.812503,27.620621,33.816696,0.037686
-12.421720,107.937503,27.675711,33.834869,0.041740
-12.421720,109.062503,27.750431,33.851246,0.045563
-12.421720,110.187503,27.833189,33.865688,0.048836
-12.421720,111.312503,27.924635,33.879116,0.051549
-12.421720,112.437503,28.022116,33.887199,0.052951
-12.421720,113.562503,28.124651,33.883156,0.051779
-12.421720,114.687503,28.238298,33.857777,0.045834
-12.421720,115.812503,28.339584,33.811897,0.035959
-12.421720,116.937503,28.419975,33.760349,0.025316
-12.421720,118.062503,28.474813,33.723366,0.018215
-12.421720,119.187503,28.510843,33.700207,0.011868
-12.421720,120.312503,28.525259,33.679657,0.003213
-12.421720,121.437503,28.522480,33.652203,-0.010507
-12.421720,122.562503,28.505577,33.591763,-0.035206
-12.421720,123.687503,28.429392,33.483692,-0.070687
